idx,query,filler_names,load_value,load_min,load_max
20660,what low warpage grades have glass bead filler plus mold shrinkage < 1.4% plus approximate tensile strength 3700 mpa plus 25 wt% filler content,glass beads,25,20,30
20664,i am looking for a material thermally conductive without fillers for lightweight application,unfilled,,,
20667,do you have a glass and mineral filled pps approved to gmw12345?,glass fiber | mineral,,,
20668,"need a material that has approval against gmw15890. material should be 30% lf filled, have a ten mod >= 6200, dtul 1.8 - 158, and must have low emission.",long glass fiber,30,25,35
20679,i want and unfilled grade with an sg of 1.4 and mvr of 8.4 that meets gmw16924p-pom-c2.,unfilled,,,
20686,"celyanyl charpy impact strength 50kj/m2 gf 45%, ptfe",glass fiber,45,40,50
20687,crastin gf10 und gf20 ohne fr,glass fiber | glass fiber,30,25,35
20688,pa6 unfilled/unreinforced with thermal conductivity,unfilled,,,
20691,gmw17521p-pps-gf40 type 2 tensile modulus at least 21000mpa glass and mineral filled automotive camera base,glass fiber | mineral,,,
20693,pa66 with 15% glass,glass fiber,15,10,20
20694,carbon fiber,carbon fiber,,,
20699,unfilled gur,unfilled,,,
20705,"material for a tailgate protective tube housing, mvr 15cm3 / 10, glass filled",glass fiber,,,
20708,"stress at break 64 unreinforced tpv following gmw15813, type 9 auto approval",unfilled,,,
20718,"gf, frianyl, pa66",glass fiber,,,
20720,pa66 shrinkage similar to 30% glass filled pbt,glass fiber,30,25,35
20731,"gmw15890, gf30, low odor",glass fiber,30,25,35
20734,pp lgf 30,long glass fiber,30,25,35
20750,unfilled material that is light weight and thermally conductive,unfilled,,,
20751,50% glass filled celanyl for use in a water meter housing and has a flexural modulus >= 18000,glass fiber,50,45,55
20762,list all grades of unfilled pom,unfilled,,,
20763,pa66 blend unreinforced v-0 cti 600,unfilled,,,
20780,pa66 gf30 fr,glass fiber,30,25,35
20782,does sea 60b include glass fiber or not,glass fiber,,,
20792,what grades of resin do we have that are both glass fiber and mineral filled,glass fiber | mineral,,,
20794,pp lgf40,long glass fiber,40,35,45
20798,pa flame retardant unreinforced,unfilled,,,
20801,apparence grade of glass filled zenite with flex str. 158 mpa,glass fiber,,,
20818,"gmw16924p-pom-c2, uv, nat, unfilled",unfilled,,,
20821,glass bead filled 25% with low warpage pom product,glass beads,25,20,30
20827,"need a recommendation for a pom (celcon) glass filled at 25%, and low warpage.",glass fiber,25,20,30
20835,which hostaform grades are carbon filled,carbon fiber,,,
20841,"plastic suspension bellows, unreinforced",unfilled,,,
20845,long glass fiber 30% gmw15890p-pp-gf30e,long glass fiber,30,25,35
20847,25% glass fiber filled pa 66 with electric strength (ac) of 45 and meeting renault ub22c specs,glass fiber,25,20,30
20848,30% gf with nvh,glass fiber,30,25,35
20849,aramid fortron,aramid fiber,,,
20850,pa66 gf35 with very high heat resistance,glass fiber,35,30,40
20852,"looking for lcp with 45% ( total ) mineral & glass fiber load, cti plc 3 for a microwave oven application",mineral | glass fiber,45,40,50
20855,need a 140Ã‚Â°c rti pa66 gf v0,glass fiber,,,
20858,customer looking for an unfilled celcon that has good wear resistance,unfilled,,,
20861,53gf,glass fiber,53,48,58
20862,"lft, long glass reinforced, low odor, gmw15890p-pp-gf30e",long glass fiber,,,
20864,"need a glass and mineral filled polyphenylene sulfide (pps), tensile modulus must be at least 21500 and acceptable shrinkage is in the range of 0.3 to 0.5",glass fiber | mineral,,,
20868,what is an example of a 25 wt% plastic grade that contains graphit filler? what are other examples,graphite fiber,25,20,30
20869,i am looking for a wear resistant reinforced ( total 25 wt% filler including graphite ) vectra for a part in a beer machine.,graphite fiber,25,20,30
20870,"pa6, 20% gf, ecomid",glass fiber,20,15,25
20872,pa6 unfilled / unreinforced with thermal conductivity,unfilled,,,
20875,"customer ctqs:, light weight; thermally conductive; unfilled.",unfilled,,,
20878,"mol wt = 600,000, unfilled, den = 0.950, avg part size = 120",unfilled,,,
20882,"need to identify an unfilled material with a density of 0.95, and a molecular weight of 600,000",unfilled,,,
20883,"pa66, gf, ptfe",glass fiber,,,
20887,looking for a pp with 30% gf and meeting automotive specification gmw15890p-pp-gf30e,glass fiber,30,25,35
20891,polymer unfilled low density thermally conductive,unfilled,,,
20892,glass filled pa66 used for a pump in washing machine,glass fiber,,,
20899,"pps, 65% ( gf + min )",glass fiber | mineral,65,60,70
20902,"unfilled, modules is higher than 2000 mpa, impact strength is higher than 20 kj/m2,",unfilled,,,
20904,ultra high stiffness nylon gf60,glass fiber,60,55,65
20906,unfilled food contact compliant pbt,unfilled,,,
20912,"zenite , , gf with flex mod of 158, , class a surface",glass fiber,,,
20913,i want a long glass fiber grade that is low odor and meet gmw15890p-pp-gf30e,long glass fiber,,,
20914,pps with 40% glassfiber and low wear,glass fiber,40,35,45
20917,"pp with gf , low emmission",glass fiber,,,
20919,"pp with gf30, approved  gmw15890p",glass fiber,30,25,35
20922,"what glass filled grade of pps meets dbl5420,",glass fiber,,,
20924,zytel without gf,glass fiber,,,
20926,find a uv short glass pp grade,glass fiber,,,
20927,pa-gf30,glass fiber,30,25,35
20932,toyota approved material. pa6-gf30,glass fiber,30,25,35
20936,"vectra graphite fiber for beer machine part, coefficient of linear thermal expansion of 9.0 e-6",graphite fiber,,,
20938,pa gf,glass fiber,,,
20945,celstran tapes pps gf60,long glass fiber,60,55,65
20947,lcp glass filled,glass fiber,,,
20951,very high strength glass filled,glass fiber,,,
20954,pa66 cf,carbon fiber,,,
20956,i am looking for a pa66 frianyl glass fiber filled grade,glass fiber,,,
20958,looking for a sebs with the hot-wire ignition (hwi) at a thickness of 0.50 to 0.55 mm and filler content of 50% for a fastener for air conditioner,,50,45,55
20961,pa66 gf 30,glass fiber,30,25,35
20970,"need a low warp, 25% glass bead filled material that has a mold shrinkage less than 1.4 and a tensile mod around 3700",glass beads,25,20,30
20991,pa66 gf30 for glycol contact,glass fiber,30,25,35
20993,"i am looking for a pps, glass fiber and mineral filled, total filler content of 65% , cti pcl4 and a mold shrinkage between 0.3-0.5%",glass fiber | mineral,65,60,70
20995,the customer wants to mold an automotive water pump-impeller out of pps. the filler content can be 40% glass fiber and it should be suitable for the mercedes dbl5420 specification,glass fiber,40,35,45
20998,20% glass filled ecomid b pa6,glass fiber,20,15,25
21004,which grades of celcon do we have that have 25% glass bead and low warp?,glass beads,25,20,30
21005,gf-pom,glass fiber,,,
21011,unfilled hdpe with mw of 600000 and particle size = 120,unfilled,,,
21018,short glass pp,glass fiber,,,
21022,30% glas filled pp grade,glass fiber,30,25,35
21025,vectra + lcp + lead free + gf + mineral,glass fiber | mineral,,,
21026,unfilled pom grade with improved impact modification,unfilled,,,
21028,"""lcp and wear resistance and graphite and filler content = 25%""",graphite fiber,25,20,30
21030,pps-gf40 for water pumps,glass fiber,40,35,45
21034,"looking for a polymer with a high tensile modulus ( >= 21000 mpa ) that is both glass fiber and mineral filled, meets auto spec gmw17521p-pps-gf40-type 2 to use in an automotive camera base.",glass fiber | mineral,,,
21038,mold in color glass reinforced gf pbt,glass fiber,,,
21043,i want a 30% filled long glass fiber grade with the gmw15890p-pp-gf30e auto spec to be used in an automotive seat head cover box,long glass fiber,30,25,35
21048,pp gf20,glass fiber,20,15,25
21050,"vw50125, pa6 with gf, tube housing application",glass fiber,,,
21053,which hostaform grades are carbon filled?,carbon fiber,,,
21054,50% glass filled pa6,glass fiber,50,45,55
21055,pps filled with glass fiber and mineral adding up to 65%,glass fiber | mineral,65,60,70
21057,"pa 66 unfilled, impact modified, recycle",unfilled,,,
21058,25% graphite fiber filled vectra with wear resistance for a beer machine component,graphite fiber,25,20,30
21059,"need a celanyl 50% filled material with glass fiber, flexural modulus >= 18000 for use in a water meter",glass fiber,50,45,55
21063,"gmw15890p-pp-gf30e, lgf, low odor",long glass fiber,,,
21065,"can you help me identify the best glass - reinforced nylon 6 grade with an hdt of 220 @ 0.45mpa, and an mfi of around 15",glass fiber,,,
21072,gf filled contains reccycled conetent with mv 15cm3/10min,glass fiber,,,
21079,"gf or mineral filled , tensile modulus 21500, plc 4",glass fiber | mineral,,,
21086,whisker filled pom,whisker,,,
21088,pps 40% gf requested,glass fiber,40,35,45
21093,frianyl gf deflection temperature under load (1.8 mpa) of 230,glass fiber,,,
21095,"flex mod 158mpa, 15%gf, lasermarking",glass fiber,15,10,20
21098,talc filled pp,mineral,,,
21101,long glass fiber pp,long glass fiber,,,
21109,20% glass filled grade with recycle content,glass fiber,20,15,25
21113,gf reinforced pps for tm in nev,glass fiber,,,
21117,grade of frianyl with pa66 and glass fiber,glass fiber,,,
21124,"seeking gf / mf reinforced grades with tensile modulus 21500mpa, cti plc 4. applicable for auto camera base",glass fiber | mineral,,,
21125,"celcon glass bead, tmod > 3700 mpa",glass beads,,,
21131,find 50% glass fiber filled celanyl with fm => 18000 mpa and application = water meter housing,glass fiber,50,45,55
21134,pbt cf filled,carbon fiber,,,
21137,need an unfilled grade with chemically resistan for porous sintering processing and li-ion battery seperator application,unfilled,,,
21138,unfilled pom of mvr - 8.4 cm^3/10min and specific gravity - 1.4,unfilled,,,
21139,"graphite fiber, filler content 25% , wear resistance, liquid crystal polymer",graphite fiber,25,20,30
21143,heat stable celanyl glass filled tribological grades,glass fiber,,,
21145,glass fiber filled zenite for a 5g antenna application,glass fiber,,,
21146,"what pps grade is glass - filled, 40% reinforced and can be used in a water - pump impeller",glass fiber,40,35,45
21147,"40% glass fiber filled, pps, mercedes dbl 5420, water pump impeller",glass fiber,40,35,45
21149,"an unfilled polymeric material which has a density of around 1.41 g/ml, a modulus of minimum 2750 mpa and which is meeting the ford wss-m98p14-a7 specification",unfilled,,,
21150,pa6 with 40% glass fiber,glass fiber,40,35,45
21152,looking for an unfilled product for a suspension bellow application,unfilled,,,
21153,tell me the frianyl grade with 25% glass fiber?,glass fiber,25,20,30
21156,which grades of celstran pp gf30 are low emission,long glass fiber,30,25,35
21157,pp talc filled,mineral,,,
21163,"unfilled material which has density 0.95, molecluar weight 6000,000 and average particle size 120.",unfilled,,,
21174,pa66 30gf,glass fiber,30,25,35
21179,25% glass fiber filled pa 66 with electric strength ( ac ) of 45 and meeting renault ub22c specs,glass fiber,25,20,30
21182,pp gf30 v0,glass fiber,30,25,35
21187,"tensile modulus - 1600 mpa, good sliding properties ( no noise ) against pa gf15",glass fiber,15,10,20
21190,pet unfilled,unfilled,,,
21195,lcp gf 25,glass fiber,25,20,30
21200,a 15% glass fiber reinforced compound with a flex strength of around 158 mpa with the capability to be used in the direct laser structuring ( lds ) process.,glass fiber,15,10,20
21205,ppa gf30% ul94 v0,glass fiber,30,25,35
21211,lcp gf dielectric constant of 3.7,glass fiber,,,
21220,pa66 gf15,glass fiber,15,10,20
21222,pps with carbon fibre,carbon fiber,,,
21233,"lgf, low odor, gmw15890p-pp-gf30e",long glass fiber,,,
21234,pom  gb,glass beads,,,
21238,"customer looking for a glass filled ptfe, celanyl with a total filler content of 45%. requested density of 1.48 grams/cm cubed and charpy impact strength > 50 kilojoules/meter^2",glass fiber,45,40,50
21239,unfilled pom with sg of 1.4 and mvr of 8.4 cm3/10 min,unfilled,,,
21240,please provide the list of all glass filled product having recycled content and a mfr equal to 15 which can be used in tailgate protective tube housing,glass fiber,,,
21241,htn vs 30% glass filled pbt,glass fiber,30,25,35
21242,peek with 30-40%gf reinforced,glass fiber,,30,40
21243,pps gf and min both 65% shrinkage cti,glass fiber | mineral,65,60,70
21244,unreinforced grade with a tensile modulus in the range of 2700 and 3300mpa,unfilled,,,
21245,gf-20 nylon vw50125,glass fiber,20,15,25
21255,looking for a glass reinforced pp that could replace a 30% glass filled nylon 6,glass fiber,30,25,35
21264,"can you let me know grades meet following ctqs? 1. pps, 2. mold shrinkage 0.3~0.5 %, 3. comparative tracking plc 4, 4. total filler content 65%, 5. gf and mf?",glass fiber | mineral,65,60,70
21270,fortron unreinforced,unfilled,,,
21273,pbt gf30 black v0,glass fiber,30,25,35
21275,heat resistant nylon with 30% glass,glass fiber,30,25,35
21279,looking for a glass fiber & mineral filled material with cti plc 3 and flammability of v0 for use in a microwave oven application,glass fiber | mineral,,,
21287,"looking for a material with the following ctq low specific gravity, thermally conductive and unfilled",unfilled,,,
21290,unfilled lcp,unfilled,,,
21293,lcp with gr,graphite fiber,,,
21302,30%gf pet + flame retardant,glass fiber,30,25,35
21303,show my all frianyl gf25% grades,glass fiber,25,20,30
21304,"light weight ""thermally conductive"" ""unfilled""",unfilled,,,
21305,what is unfilled porous sintering grade that is chemically resistant and can be used in a li-ion battery separator,unfilled,,,
21309,50%gf pa66 recycle,glass fiber,50,45,55
21313,rti str at a thickness of 3.0 mm for hot dog compressor with filler content of 80%,,,,
21315,"what is a material that meets wss-m98p14-a7 auto approval, has a tensile modulus of 2750, a density of 1410, contains glass and 50% reinforcement?",glass fiber,50,45,55
21316,i want an unfilled tpc grade with good temperature resistance and a dimensional change value of 1% or better.,unfilled,,,
21317,"25% graphite fiber, = wear resistance, beer machine part",graphite fiber,25,20,30
21320,"renault ub22c, gf + 25% mineral filled, fr needed",glass fiber | mineral,25,20,30
21321,"25% gf, = renault ub22c, ds ( ac ) 45, electrical vehicle connector",glass fiber,25,20,30
21333,"looking for unfilled hmw-pe ( mw 600,000 g/mol )",unfilled,,,
21335,"unfilled material with mass/volume of 0.950, molecular weight of 600,000 g/mol",unfilled,,,
21341,gf25 fr grades passing renault ub22c,glass fiber,25,20,30
21344,pa66 glass fiber,glass fiber,,,
21347,unfilled material for use in a suspension bellow,unfilled,,,
21348,need a gf filled pa with high heat resistance.  application is a tailgate spring sleeve.,glass fiber,,,
21359,short glass polypropylene,glass fiber,,,
21360,25% graphite fiber reinforced grade for beer machine part application,graphite fiber,25,20,30
21362,tell me the frianyl grade with 25% glass fiber,glass fiber,25,20,30
21377,45% total mineral and glass fiber filled and liquid crystal polymer (lcp) and comparative tracking index of plc 3 and used in microwave oven applications,mineral | glass fiber,45,40,50
21383,65% glass fiber and mineral filled polyphenylene sulfide,glass fiber | mineral,65,60,70
21388,pps with 40% glass iber and low wear,glass fiber,40,35,45
21389,celcon & 25% glass bead,glass beads,25,20,30
